NDVI,NIR,RED,VH,VV,Villl_name,Stage,Date,District
0.45347668,0.254941948,0.094893053,-18.33958122,-12.23982173,UPARWADA,S_4,2024-02-20,RATLAM
0.581060691,0.288252952,0.074147117,-18.3897822,-12.62966865,BADODA,S_4,2024-02-20,RATLAM
0.423315933,0.238397016,0.097097001,-19.22752972,-12.66792317,JADWASA,S_4,2024-02-20,RATLAM
0.425543258,0.233874192,0.094164222,-18.91800485,-12.49125465,MANAN KHEDA,S_4,2024-02-20,RATLAM
0.324231103,0.225332874,0.114341542,-20.05035988,-12.27351112,BARKHEDI,S_4,2024-02-20,RATLAM
0.383827078,0.253289754,0.112566717,-18.95227484,-11.94436801,HARIYA KHEDA,S_4,2024-02-20,RATLAM
0.383831079,0.232358717,0.10325666,-19.14416647,-12.06261366,SEMLIYA,S_4,2024-02-20,RATLAM
0.367294135,0.247635693,0.115066443,-18.76614401,-11.8242896,KARIYA,S_4,2024-02-20,RATLAM
0.468443375,0.274770432,0.100750415,-17.00439852,-10.8430334,KHEDI,S_4,2024-02-20,RATLAM
0.35324696,0.237745088,0.112836413,-17.1425667,-9.67345786,Mewasa,S_4,2024-02-20,RATLAM
0.306571278,0.216756195,0.112256893,-18.78812232,-11.52356338,SEMAL KHEDI,S_4,2024-02-20,RATLAM
0.421995016,0.23394325,0.092935854,-19.17940756,-12.20871524,KHEDI,S_4,2024-02-20,RATLAM
0.38818094,0.256150088,0.114047736,-18.6112988,-12.13642164,BODINA,S_4,2024-02-20,RATLAM
0.498256044,0.259532852,0.084545259,-18.03322872,-11.77878288,KHEDI,S_4,2024-02-20,RATLAM
0.477367889,0.264956441,0.088811757,-18.41687998,-11.76076385,PALDUNA,S_4,2024-02-20,RATLAM
0.557140383,0.284871915,0.078254671,-18.23558161,-12.35309979,BADODA,S_4,2024-02-20,RATLAM
0.565393787,0.292001517,0.078634118,-17.84852977,-11.93136116,KANDARWASA,S_4,2024-02-20,RATLAM
0.551635139,0.281368754,0.079316658,-17.80838177,-12.06581456,BHARODA,S_4,2024-02-20,RATLAM
0.460248892,0.264343657,0.096158189,-18.71297138,-12.71249529,PANCHED,S_4,2024-02-20,RATLAM
0.492924674,0.265552775,0.088541155,-18.85347978,-12.3613207,MEWASA,S_4,2024-02-20,RATLAM
0.507155571,0.268195686,0.085971743,-18.07041674,-11.97909902,BHADWASA,S_4,2024-02-20,RATLAM
0.537238311,0.28539365,0.084372923,-17.91706213,-12.07269503,SEMLIYA,S_4,2024-02-20,RATLAM
0.576255987,0.292318967,0.076479901,-18.82549246,-12.80193556,GHATWAS,S_4,2024-02-20,RATLAM
0.530988882,0.28333526,0.085691479,-18.21191948,-12.49854552,KALOLI KHURD,S_4,2024-02-20,RATLAM
0.259250864,0.213130992,0.125412058,-20.97742185,-12.76619778,PIPALKHUNTA,S_4,2024-02-20,RATLAM
0.423953864,0.260937524,0.104259378,-18.87574206,-12.91241443,PALSODA,S_4,2024-02-20,RATLAM
0.416447287,0.2458876,0.101119224,-18.88727527,-13.12083337,JADWASA KHURD,S_4,2024-02-20,RATLAM
